convergence_time,converged,slope,intercept,final_disagreement,topic1_disagreement,topic2_disagreement,topic3_disagreement,final_distance,iterations_recorded,n,network_type,logic_type,repeat,seed
28,True,-0.7116188303859592,0.029087265563472728,1.3952952861899888e-09,1.0421633396668576e-09,1.0383092365632672e-09,5.91773320517826e-10,4.506294405466886e-09,28,7,scale_free,independent,28,977916978
46,True,-0.3471184599854652,-1.9679806223999394,1.7548118122506604e-08,1.4365957185293449e-08,1.0320850941451563e-08,8.833771877115463e-09,2.293543004682646e-08,46,7,scale_free,independent,29,241911567
35,True,-0.5300168690424493,-0.26551982712005684,1.5052668478046032e-09,1.1325946460348255e-09,1.1325946447744225e-09,1.1325946056405272e-09,1.2444596174668352e-08,35,7,scale_free,cascade,0,411576002
32,True,-0.6269468984534763,0.4821422122353988,9.509168528894015e-10,6.443595415189509e-10,6.443595430842856e-10,6.443595125667817e-10,1.0630399972408726e-08,32,7,scale_free,cascade,1,74030492
38,True,-0.4874947467201243,0.14596061206782301,6.537766279222679e-09,4.187469748627903e-09,4.187469711616702e-09,4.187469712342486e-09,1.7059217824803312e-08,38,7,scale_free,cascade,2,793682150
52,True,-0.3158240128799872,-1.3092131613359557,2.1740499219279302e-08,1.3331047158642876e-08,1.3331047163368355e-08,1.3331047182299298e-08,2.7790722911832216e-08,52,7,scale_free,cascade,3,84819272
33,True,-0.5186505207032455,-1.9752550719649633,2.3374359776486623e-15,1.5200544949330885e-15,1.5155953059394636e-15,1.521393319866503e-15,9.349376695468368e-09,33,7,scale_free,cascade,4,221928085
35,True,-0.5111519535113276,-0.8465286961145005,2.0054154325385673e-13,1.4475593940912244e-13,1.4474712688800938e-13,1.4474949106234933e-13,1.2199167715204894e-08,35,7,scale_free,cascade,5,555461710
39,True,-0.44046786472990995,-1.3943847451334253,1.304408221068667e-08,8.24363367325611e-09,8.243633661589579e-09,8.243633718700841e-09,1.981807887484499e-08,39,7,scale_free,cascade,6,540412157
34,True,-0.5111264384415555,-0.8433314786904925,2.9769959840069006e-15,1.880837080092392e-15,1.891572805168346e-15,1.880837080092392e-15,2.0409396368311427e-08,34,7,scale_free,cascade,7,802059786
35,True,-0.5258570778845529,-0.7165469370772541,3.31363121617074e-11,2.100874595430542e-11,2.100874630667983e-11,2.1008751658797316e-11,9.549336236526161e-09,35,7,scale_free,cascade,8,266097450
30,True,-0.5937059465948114,-1.3207342985795847,2.6466343475188117e-10,1.8554079962305543e-10,1.855408118721148e-10,1.8554082771606206e-10,1.754571423070005e-08,30,7,scale_free,cascade,9,924701667
32,True,-0.5447442494606543,-1.3783775237385856,2.455511154796043e-10,1.5757306174284976e-10,1.575730628711697e-10,1.5757303322450888e-10,1.5719156437910515e-08,32,7,scale_free,cascade,10,444473646
35,True,-0.5097001039061745,-0.9455829308977514,1.544780024728131e-10,1.1057301931477345e-10,1.1057301837831283e-10,1.105730155592123e-10,1.1700333710797274e-08,35,7,scale_free,cascade,11,822583090
34,True,-0.5666355219596528,-0.12706779570988566,2.276830558523845e-09,1.600618541983782e-09,1.6006185393482203e-09,1.600618489087199e-09,7.344758069601395e-09,34,7,scale_free,cascade,12,238381057
36,True,-0.4925745110396611,-0.7564127869003763,7.192922012945885e-09,4.765144153121191e-09,4.7651441500584805e-09,4.765144060791385e-09,1.5201219130834938e-08,36,7,scale_free,cascade,13,36970727
35,True,-0.510604017639152,-0.9233870253051069,2.2492807551460386e-11,1.6200134556871316e-11,1.6200133098513142e-11,1.620013593157216e-11,1.1406246085104645e-08,35,7,scale_free,cascade,14,55053687
40,True,-0.47338503143357386,0.08332755614877561,3.0273360811774266e-09,2.629461423044743e-09,2.62946143956197e-09,2.4045170967578567e-09,1.0488335029837647e-08,40,7,scale_free,heterogeneous_cascade,0,372702341
33,True,-0.5340713186082003,-1.6426674164610109,7.078631181916488e-10,3.473545074899511e-10,3.4734968809232796e-10,6.508747042371533e-10,8.228163609300515e-09,33,7,scale_free,heterogeneous_cascade,1,953153038
37,True,-0.5199641185212623,0.2623422511497772,1.7716192189343666e-09,1.3266935045103086e-09,1.3266932129994532e-09,8.405157211492785e-10,1.0181232714460274e-08,37,7,scale_free,heterogeneous_cascade,2,48698472
29,True,-0.5732437295770868,-2.7350366528041143,2.5506292554957383e-10,5.40759219617379e-12,5.428505400990741e-12,3.1478083592681893e-10,1.237298687676562e-08,29,7,scale_free,heterogeneous_cascade,3,368978100
34,True,-0.5148316549608023,-1.4536273282402827,4.624065830257614e-09,2.8811779151603226e-09,2.8811883659613937e-09,2.7514172045298217e-09,1.0006726022882109e-08,34,7,scale_free,heterogeneous_cascade,4,931564572
38,True,-0.46072463321707513,-0.3119064358525682,1.05757263393342e-09,1.0711094451369735e-11,1.0711107813879141e-11,1.3305698011263861e-09,2.910564053228271e-08,38,7,scale_free,heterogeneous_cascade,5,675305628
30,True,-0.6120678232265845,-0.3923321187934224,1.3046539555570348e-09,3.386572744275037e-10,3.3866007291969817e-10,1.3339030819705496e-09,1.4374352161975313e-08,30,7,scale_free,heterogeneous_cascade,6,762691601
39,True,-0.46005090056783354,-0.6737023265981158,7.572232277186494e-09,4.856391175590392e-09,4.8563912077547525e-09,4.856075740134115e-09,1.303953354620366e-08,39,7,scale_free,heterogeneous_cascade,7,713258196
39,True,-0.44069930359343334,-1.2874424986793755,1.7255383537215845e-09,1.827759264337122e-12,1.8279917811544156e-12,1.8397478266641322e-09,1.4942318978822907e-08,39,7,scale_free,heterogeneous_cascade,8,657026580
34,True,-0.4958007303335352,-1.8940852814082758,1.4667292677512748e-09,3.595700036938365e-14,3.8255471737328125e-14,1.8078750882333687e-09,1.2666927859155359e-08,34,7,scale_free,heterogeneous_cascade,9,773720682
173,True,-0.09135273724242354,-0.3293653904144398,1.0657652794765651e-07,5.23851012845324e-08,7.568654339425239e-08,5.5799920887186304e-08,1.1133121925919765e-07,173,8,cycle_baseline,independent,0,8124777
173,True,-0.08900539937582184,-0.6311810419875897,1.2095798163426124e-07,3.525632906293383e-08,5.592025785995697e-08,1.0778006753315574e-07,1.2099351995658624e-07,173,8,cycle_baseline,independent,1,739864910
180,True,-0.08751282826337269,-0.6678099037312349,5.4604737075985344e-08,4.891444602527389e-08,2.6129079237426522e-08,2.552285797296585e-08,8.371437647124389e-08,180,8,cycle_baseline,independent,2,739431468
169,True,-0.0956091264844875,-0.47035218477208074,6.817816925639006e-08,4.413094818236189e-08,2.6805426872385372e-08,4.623087187192489e-08,6.345074924121596e-08,169,8,cycle_baseline,independent,3,393436588
184,True,-0.08160913204829655,-0.8427317565353047,1.145025726594243e-07,3.761242243774745e-08,4.7524690658394485e-08,1.0018365557289984e-07,1.3915687666669024e-07,184,8,cycle_baseline,independent,4,48963709
158,True,-0.09639192200108952,-1.0797576055561628,8.573099436028849e-08,5.185598974947678e-08,6.68527965246451e-08,2.9024565515735042e-08,8.654420175793527e-08,158,8,cycle_baseline,independent,5,907817428
164,True,-0.09670459873684231,-0.7560785518998826,5.1604701334396456e-08,5.1637431496471735e-09,5.5018615784302e-08,1.0694982303179408e-08,6.348577333678855e-08,164,8,cycle_baseline,independent,6,234535150
169,True,-0.08906517120413464,-1.486681490155228,7.565622089203326e-08,2.9874242437660644e-08,5.4866949248073025e-08,4.364456345369769e-08,7.384896001278033e-08,169,8,cycle_baseline,independent,7,101900128
200,True,-0.08017332100834146,-0.4574560175052552,4.7958826451409735e-08,1.941627507245094e-08,2.1935155593313033e-08,4.2055305548899845e-08,7.63926570482329e-08,200,8,cycle_baseline,independent,8,621897773
153,True,-0.10164325614906869,-0.6683860896740101,8.118306844243919e-08,4.3069717889482215e-08,6.543205690893612e-08,3.781015873550347e-08,9.890263987229123e-08,153,8,cycle_baseline,independent,9,233653249
165,True,-0.08407993617167035,-1.751935465644134,1.6425268434819373e-07,1.0379020119319249e-07,1.0379020119319249e-07,1.0379020119319249e-07,1.778176977642608e-07,165,8,cycle_baseline,cascade,0,858125304
168,True,-0.09111267334527906,-1.2165996706041569,5.3211208391705674e-08,3.508913650932814e-08,3.508913650932814e-08,3.508913650932814e-08,7.538925799992496e-08,168,8,cycle_baseline,cascade,1,443750271
177,True,-0.0845351580470403,-1.5697455632141353,5.245448151785808e-08,3.4354344761263696e-08,3.4354344761263696e-08,3.4354344761263696e-08,6.950652467430101e-08,177,8,cycle_baseline,cascade,2,4500124
154,True,-0.08952041674965384,-1.7370366443401788,2.085808384868902e-07,1.302718175028689e-07,1.302718175028689e-07,1.302718175028689e-07,1.910418790862071e-07,154,8,cycle_baseline,cascade,3,951718142
157,True,-0.09356756486090084,-1.2641391205721144,1.1915432704638656e-07,7.720604730947305e-08,7.720604730947305e-08,7.720604730947305e-08,1.3083359281029373e-07,157,8,cycle_baseline,cascade,4,514629341
173,True,-0.08737221103841623,-0.8694990509422474,9.813004811886061e-08,6.26732214836272e-08,6.26732214836272e-08,6.26732214836272e-08,1.3079251531540975e-07,173,8,cycle_baseline,cascade,5,677287399
188,True,-0.0880249358626251,0.039356510921994756,5.736356808428731e-08,3.725134766511468e-08,3.725134766511468e-08,3.725134766511468e-08,7.216744966497428e-08,188,8,cycle_baseline,cascade,6,530610485
163,True,-0.09655887029871899,-0.8170452026492298,6.203241592218436e-08,4.158535237205902e-08,4.158535237205902e-08,4.158535237205902e-08,7.031147787896933e-08,163,8,cycle_baseline,cascade,7,759647363
176,True,-0.08938159889870737,-0.6142119220336959,7.225403673121409e-08,4.565178746389244e-08,4.565178746389244e-08,4.565178746389244e-08,8.41231922034302e-08,176,8,cycle_baseline,cascade,8,401355557
185,True,-0.08670398111887571,-0.4196887935345857,6.25398193487787e-08,3.902861869534531e-08,3.902861869534531e-08,3.902861869534531e-08,7.911204241915847e-08,185,8,cycle_baseline,cascade,9,699817412
177,True,-0.08907772035932598,-0.7416654024723524,6.124532358211395e-08,3.776794104099647e-08,3.776794104041709e-08,3.776794104787798e-08,7.393059480881904e-08,177,8,cycle_baseline,heterogeneous_cascade,0,895634881
192,True,-0.08318938589923082,-0.4437549020925777,7.552967433495738e-08,4.927919395616708e-08,4.927919395616708e-08,4.927919395661704e-08,8.564565472410814e-08,192,8,cycle_baseline,heterogeneous_cascade,1,610612809
153,True,-0.0930729633503729,-2.2299184295074257,5.448827114853368e-08,3.594236384878279e-08,3.5942363849583984e-08,3.594236384484963e-08,8.055781123041927e-08,153,8,cycle_baseline,heterogeneous_cascade,2,671612808
163,True,-0.09024507947671516,-1.715918833397222,6.830349208474124e-08,4.579937033698829e-08,4.579937031164196e-08,4.5799370341196224e-08,7.829168829473201e-08,163,8,cycle_baseline,heterogeneous_cascade,3,254650192
169,True,-0.09336321850795876,-0.8444102439222235,6.326727683511929e-08,3.9365979895948954e-08,3.936597989528003e-08,3.936597989406728e-08,6.30716268176444e-08,169,8,cycle_baseline,heterogeneous_cascade,4,237658363
181,True,-0.08514336320712626,-0.6722510766664804,7.458236340520778e-08,4.8192802911255e-08,4.819280290796867e-08,4.8192802919899846e-08,1.1833895123785734e-07,181,8,cycle_baseline,heterogeneous_cascade,5,415001628
194,True,-0.08337604567969968,-0.2059799653481549,5.1364952216156715e-08,3.461193703061878e-08,3.461193702492022e-08,3.461193706047232e-08,8.74482277642254e-08,194,8,cycle_baseline,heterogeneous_cascade,6,852781129
177,True,-0.08444608596156025,-0.6948906440281883,1.0701046661298657e-07,7.133326919862656e-08,7.133326918708493e-08,7.133326919862656e-08,1.7652923206058342e-07,177,8,cycle_baseline,heterogeneous_cascade,7,524192974
191,True,-0.0813063888473177,-0.41936224587654436,1.0525882355677696e-07,6.815780834713262e-08,6.815780834881951e-08,6.815780835682453e-08,1.3222414178997576e-07,191,8,cycle_baseline,heterogeneous_cascade,8,348031423
172,True,-0.08925325216848418,-1.1684441816779858,6.854249660023562e-08,4.3494130709824066e-08,4.3494130701264705e-08,4.3494130707546514e-08,7.657574895168502e-08,172,8,cycle_baseline,heterogeneous_cascade,9,779610572
48,True,-0.3891871494419905,0.5339460465795361,5.814911170115143e-09,2.151909634867328e-09,2.6080971388820826e-09,5.0375594547240305e-09,1.849834130809752e-08,48,8,random_strong,independent,0,853344670
54,True,-0.3327903281859061,0.1574883787908407,1.3808891946533586e-08,1.5583666617175848e-08,4.305679981614025e-09,5.119136306230791e-09,2.6041366765429355e-08,54,8,random_strong,independent,1,902533365
56,True,-0.3119734603337993,-0.49863117649297223,1.2416883840360909e-08,7.758212457392617e-09,4.696654130070427e-09,1.0949622382359451e-08,2.2759323943035783e-08,56,8,random_strong,independent,2,298943650
46,True,-0.37499557246406423,-0.5950614385241728,1.6606623602556508e-08,1.8988257683633856e-08,1.2500588097544421e-09,6.470249885170103e-09,2.5878686211193685e-08,46,8,random_strong,independent,3,709640260
62,True,-0.2673118477347424,-0.6075807791812186,4.005412372902634e-08,9.09890060516083e-09,5.122241959451201e-09,4.4872109515110585e-08,4.2857639907208973e-08,62,8,random_strong,independent,4,590320250
146,True,-0.11151928069567034,-0.07411688907422688,5.39723220104391e-08,3.761648418483476e-08,4.543459361845478e-08,1.187563322643141e-08,9.010022410793821e-08,146,8,random_strong,independent,5,448971845
71,True,-0.22587215156863302,-1.1718046525469303,3.7176489498572886e-08,1.3254353346463113e-08,2.7132775196182922e-08,2.6414852287730694e-08,4.399518917674931e-08,71,8,random_strong,independent,6,396940067
38,True,-0.4864735283155826,0.37888839189767126,1.0743628775643231e-08,8.339774870991548e-09,8.997280040385222e-09,7.381550885811889e-09,2.5360645711677622e-08,38,8,random_strong,independent,7,114553299
46,True,-0.38376143118225364,0.005516211377099928,1.662360211311435e-08,1.5309894041266326e-08,9.957127566166239e-09,7.708998100226427e-09,2.8300989265669058e-08,46,8,random_strong,independent,8,274825050
60,True,-0.2846138452293728,-0.7538825450295455,1.514190912058288e-08,2.6767427143179542e-09,5.1924412866350786e-09,1.5557327372867354e-08,2.7337462032094757e-08,60,8,random_strong,independent,9,549665198
35,True,-0.5653970660830191,0.8930427332550093,3.96463133105338e-09,1.4670450610403655e-09,2.9503268442928656e-09,2.5136347691990874e-09,1.2316431930632074e-08,35,8,random_strong,independent,10,866341580
66,True,-0.2565783310885957,-0.271014237781401,2.2829672048463908e-08,2.074379905762256e-08,7.443165461989673e-09,1.0267526004712381e-08,4.663745713558845e-08,66,8,random_strong,independent,11,187593681
117,True,-0.14111057014413722,-0.12878554546480445,7.747013476974974e-08,5.482127993152267e-08,5.4488356462842346e-08,3.9972298376862214e-08,6.922809590717924e-08,117,8,random_strong,independent,12,679322727
50,True,-0.3794351976564365,0.715775721901431,4.657369764474968e-09,1.3101838836925132e-09,4.5951178576996506e-09,3.020812001930749e-09,1.3211949584411464e-08,50,8,random_strong,independent,13,84811591
73,True,-0.20912376278625489,-1.449094258317431,7.204580686944247e-08,1.0701784913593266e-08,3.350894332089436e-08,8.135803024383474e-08,6.787334755818774e-08,73,8,random_strong,independent,14,675013070
62,True,-0.27727005463099796,0.057561013814288645,2.3265129346459383e-08,1.0080161993397135e-08,1.9931673655144357e-08,1.260364305293895e-08,5.475486069857763e-08,62,8,random_strong,independent,15,341926938
36,True,-0.5464926333656874,0.4109546173562627,2.9220278147863913e-09,3.6348826908101866e-09,7.90834334130127e-10,8.063360474739908e-10,7.811099542453066e-09,36,8,random_strong,independent,16,449848279
108,True,-0.14309452363594313,-1.0582270832478853,8.089589651123026e-08,7.134574852634169e-08,2.958098055610245e-08,3.4166693576455064e-08,7.147951684275638e-08,108,8,random_strong,independent,17,717639147
44,True,-0.44571055991706415,0.9953086727591687,4.833262772971877e-09,2.5873227655261827e-09,4.16523934723596e-09,1.1220384927143076e-09,1.4807405075290783e-08,44,8,random_strong,independent,18,424888401
58,True,-0.33060782472082134,1.4805692773591725,5.0052482544869096e-08,3.0324408321142866e-08,1.668996199670569e-08,5.485341286018962e-08,6.890212839374592e-08,58,8,random_strong,independent,19,807431605
47,True,-0.37819776649889053,0.8132092383993996,2.2111818365256682e-08,1.871708064993134e-08,2.2476127091868564e-08,2.4813421432882907e-09,2.2443424917904532e-08,47,8,random_strong,independent,20,533580706
69,True,-0.2469311266453914,-0.3763415061514651,2.5020771752022664e-08,2.4503968808030824e-08,1.1270958776395738e-08,9.306665666258584e-09,3.529123270749637e-08,69,8,random_strong,independent,21,998743369
37,True,-0.4915166572360858,-0.189999476096417,7.45729260150973e-09,5.035977876497291e-09,6.020471156548837e-09,1.5169429820040994e-09,1.9130493222036057e-08,37,8,random_strong,independent,22,638240815
64,True,-0.2627533733511248,-0.7195000761449796,3.2309556811961595e-08,1.7833479625383065e-08,3.6117737652914415e-08,6.409544701564101e-09,3.478548466943497e-08,64,8,random_strong,independent,23,296362056
52,True,-0.3420688369168307,0.24363081375750653,1.794708885925444e-08,2.0362874650853266e-08,8.321337220457307e-09,3.4677265697685485e-09,3.944388997520493e-08,52,8,random_strong,independent,24,775287470
87,True,-0.1924825866514795,-0.36141519996022814,4.7880927051849974e-08,4.3687129254510714e-08,2.3035711105363116e-08,2.4992457429505546e-08,4.439417928015571e-08,87,8,random_strong,independent,25,407941950
